0.0000000000000000E+000	6.9885043033772226E+003	4.0631335223781537E+002	-1.1350415777128288E-001	-4.3111983879985377E-001	7.9918450874812628E+000	1.4291819674384180E-005	0.0000000000000000E+000	
3.0000000000000000E+001	6.9719148455507921E+003	6.4581417521995468E+002	-1.1300207903492600E-001	-6.7472215003810032E-001	7.9734853826624805E+000	1.9183942885363491E-005	1.1016563662115615E-015	
6.0000000000000000E+001	6.9480300256686423E+003	8.8463922258708760E+002	-1.1235299152425729E-001	-9.1741942983343161E-001	7.9468010258661961E+000	2.4087701490690353E-005	1.5912814178611443E-015	
9.0000000000000000E+001	6.9168821872562758E+003	1.1225395339269626E+003	-1.1155714878980848E-001	-1.1588660993550690E+000	7.9118469845125343E+000	2.8957489927788684E-005	1.3464688920363529E-015	
1.2000000000000000E+002	6.8785139816991377E+003	1.3592680684481418E+003	-1.1061656079514834E-001	-1.3987207476357759E+000	7.8686962088835086E+000	3.3725588612537143E-005	9.7925010329916567E-016	
1.5000000000000000E+002	6.8329782255538421E+003	1.5945802388841851E+003	-1.0953525982865193E-001	-1.6366472952088060E+000	7.8174392484005732E+000	3.8330358420333812E-005	1.3464688920363529E-015	
1.8000000000000000E+002	6.7803377237898385E+003	1.8282344331714316E+003	-1.0831864661202022E-001	-1.8723161161128745E+000	7.7581838262632656E+000	4.2745900688965893E-005	4.8962505164958283E-016	
2.1000000000000000E+002	6.7206650589379124E+003	2.0599925224285885E+003	-1.0697225419216230E-001	-2.1054051943525320E+000	7.6910543347173919E+000	4.6987189576138705E-005	9.7925010329916567E-016	
2.4000000000000000E+002	6.6540423454358806E+003	2.2896203513371411E+003	-1.0550081928666476E-001	-2.3356012680290208E+000	7.6161911566606202E+000	5.1088024446006969E-005	1.4688751549487485E-015	
2.7000000000000000E+002	6.5805609514491516E+003	2.5168882055515301E+003	-1.0390803091917267E-001	-2.5626008356807395E+000	7.5337498260114071E+000	5.5082909017984040E-005	2.3257189953355184E-015	
3.0000000000000000E+002	6.5003211932933518E+003	2.7415712528229874E+003	-1.0219660692424262E-001	-2.7861109799503962E+000	7.4439001340657374E+000	5.9001041212524617E-005	8.5684384038676996E-016	
3.3000000000000000E+002	6.4134320071469165E+003	2.9634499575877153E+003	-1.0036859533144508E-001	-3.0058500731157998E+000	7.3468252589467600E+000	6.2855563220928494E-005	6.1203131456197854E-016	
3.6000000000000000E+002	6.3200106004410200E+003	3.1823104696622886E+003	-9.8426016699888694E-002	-3.2215484309659930E+000	7.2427209018741268E+000	6.6635295290538212E-005	4.8962505164958283E-016	
3.9000000000000000E+002	6.2201820844924614E+003	3.3979449866679165E+003	-9.6371453628504772E-002	-3.4329489038504759E+000	7.1317944000826579E+000	7.0317990806708134E-005	8.5684384038676996E-016	
4.2000000000000000E+002	6.1140790904336636E+003	3.6101520898672456E+003	-9.4207993267017079E-002	-3.6398074080500504E+000	7.0142638477412325E+000	7.3896022889691551E-005	2.6929377840727058E-015	
4.5000000000000000E+002	6.0018413691230071E+003	3.8187370536660360E+003	-9.1938576233451863E-002	-3.8418934734183092E+000	6.8903572042804919E+000	7.7385903956460472E-005	1.4688751549487485E-015	
4.8000000000000000E+002	5.8836153744513585E+003	4.0235121267114155E+003	-8.9565481182974013E-002	-4.0389907813792902E+000	6.7603112763709197E+000	8.0810968012973619E-005	6.1203131456197854E-016	
5.1000000000000000E+002	5.7595538327228423E+003	4.2242967804080636E+003	-8.7090475071306961E-002	-4.2308975305508518E+000	6.6243705850600270E+000	8.4179731813861417E-005	8.5684384038676996E-016	
5.4000000000000000E+002	5.6298153043408311E+003	4.4209179238583802E+003	-8.4515339524539518E-002	-4.4174266004069827E+000	6.4827862869199349E+000	8.7484093922323252E-005	2.4481252582479142E-016	
5.7000000000000000E+002	5.4945637417416146E+003	4.6132100881736960E+003	-8.1842222846542037E-002	-4.5984056634402934E+000	6.3358152000764800E+000	9.0708937776655727E-005	4.8962505164958283E-016	
6.0000000000000000E+002	5.3539680437346997E+003	4.8010155817212017E+003	-7.9073809128466899E-002	-4.7736773053532060E+000	6.1837188201103830E+000	9.3832722132811548E-005	1.1016563662115615E-015	
6.3000000000000000E+002	5.2082016072457864E+003	4.9841846148834084E+003	-7.6213611549011018E-002	-4.9430990598311872E+000	6.0267622770152256E+000	9.6820812526862698E-005	6.1203131456197854E-016	
6.6000000000000000E+002	5.0574418801445936E+003	5.1625753935366993E+003	-7.3266397068538380E-002	-5.1065433024851004E+000	5.8652133083153108E+000	9.9625052805921090E-005	9.7925010329916567E-016	
6.9000000000000000E+002	4.9018699188566297E+003	5.3360541828045189E+003	-7.0238481726926677E-002	-5.2638970490067551E+000	5.6993413072952945E+000	1.0219218451062443E-004	3.6721878873718712E-016	
7.2000000000000000E+002	4.7416699528031158E+003	5.5044953432937127E+003	-6.7137709446364588E-002	-5.4150617057419996E+000	5.5294164354748903E+000	1.0447555492457583E-004	4.8962505164958283E-016	
7.5000000000000000E+002	4.5770289569663873E+003	5.6677813413698041E+003	-6.3973091358318773E-002	-5.5599527755746143E+000	5.3557087779446650E+000	1.0644540226893697E-004	1.2240626291239571E-016	
7.8000000000000000E+002	4.4081362340562609E+003	5.8258027347575662E+003	-6.0754203502090667E-002	-5.6984995122091986E+000	5.1784875449692338E+000	1.0809413489982253E-004	4.8962505164958283E-016	
8.1000000000000000E+002	4.2351830077062486E+003	5.9784581349986884E+003	-5.7490530358932444E-002	-5.8306445333679227E+000	4.9980203277603321E+000	1.0943460781745302E-004	1.8360939436859355E-015	
8.4000000000000000E+002	4.0583620277025693E+003	6.1256541483378023E+003	-5.4190949262837157E-002	-5.9563434068367966E+000	4.8145724028435248E+000	1.1049300567712672E-004	2.4481252582479142E-015	
8.7000000000000000E+002	3.8778671880017846E+003	6.2673052963498003E+003	-5.0863461241906736E-002	-6.0755642112625621E+000	4.6284060762290915E+000	1.1130019282637072E-004	1.2240626291239571E-015	
9.0000000000000000E+002	3.6938931583577360E+003	6.4033339174709954E+003	-4.7515161343422575E-002	-6.1882870674580719E+000	4.4397800666867253E+000	1.1188480728641735E-004	1.7136876807735399E-015	
9.3000000000000000E+002	3.5066350304773914E+003	6.5336700506695761E+003	-4.4152368177640032E-002	-6.2945036385488518E+000	4.2489489326362575E+000	1.1226967233635619E-004	3.6721878873718712E-016	
9.6000000000000000E+002	3.3162879796195448E+003	6.6582513026437191E+003	-4.0780809826822924E-002	-6.3942166009091030E+000	4.0561625479841661E+000	1.1247151222773718E-004	1.8360939436859355E-015	
9.9000000000000000E+002	3.1230469424395187E+003	6.7770227000903815E+003	-3.7405781985692069E-002	-6.4874390913661246E+000	3.8616656316284761E+000	1.1250284765800691E-004	7.3443757747437425E-016	
1.0200000000000000E+003	2.9271063116732939E+003	6.8899365286934162E+003	-3.4032234646312290E-002	-6.5741941387865923E+000	3.6656973325833389E+000	1.1237464526315944E-004	8.5684384038676996E-016	
1.0500000000000000E+003	2.7286596480077719E+003	6.9969521604848296E+003	-3.0664781893582130E-002	-6.6545140879183249E+000	3.4684908692846523E+000	1.1209865906391958E-004	1.2240626291239571E-016	
1.0800000000000000E+003	2.5278994092743669E+003	7.0980358711581493E+003	-2.7307654195286194E-002	-6.7284400214907487E+000	3.2702732198118118E+000	1.1168884875374978E-004	7.3443757747437425E-016	
1.1100000000000000E+003	2.3250166969541219E+003	7.1931606488053148E+003	-2.3964625999110496E-002	-6.7960211844874179E+000	3.0712648593073317E+000	1.1116158825772289E-004	2.4481252582479142E-016	
1.1400000000000000E+003	2.1202010198942371E+003	7.2823059954466389E+003	-2.0638954558414729E-002	-6.8573144127265833E+000	2.8716795417646312E+000	1.1053476115621805E-004	1.3464688920363529E-015	
1.1700000000000000E+003	1.9136400750785147E+003	7.3654577226626752E+003	-1.7333356777678145E-002	-6.9123835677927188E+000	2.6717241248945771E+000	1.0982623701514608E-004	9.7925010329916567E-016	
1.2000000000000000E+003	1.7055195452142098E+003	7.4426077426041165E+003	-1.4050032711913652E-002	-6.9612989816508364E+000	2.4715984367998556E+000	1.0905239193530203E-004	1.2240626291239571E-016	
1.2300000000000000E+003	1.4960229127895327E+003	7.5137538555953870E+003	-1.0790725922186790E-002	-7.0041369144838725E+000	2.2714951816158782E+000	1.0822719223280622E-004	0.0000000000000000E+000	
1.2600000000000000E+003	1.2853312901693653E+003	7.5788995354460403E+003	-7.5568001755466525E-003	-7.0409790278573556E+000	2.0715998804913731E+000	1.0736201895272576E-004	4.8962505164958283E-016	
1.2900000000000000E+003	1.0736232652538165E+003	7.6380537134851320E+003	-4.3493120835693070E-003	-7.0719118741727929E+000	1.8720908451017275E+000	1.0646606389178754E-004	1.1016563662115615E-015	
1.3200000000000000E+003	8.6107476219552450E+002	7.6912305622649073E+003	-1.1690676304828541E-003	-7.0970264035428983E+000	1.6731391818010128E+000	1.0554694591702827E-004	6.1203131456197854E-016	
1.3500000000000000E+003	6.4785891662842619E+002	7.7384492798246574E+003	1.9833389137823075E-003	-7.1164174897916812E+000	1.4749088244335160E+000	1.0461122616850083E-004	0.0000000000000000E+000	
1.3800000000000000E+003	4.3414596480784365E+002	7.7797338753367612E+003	5.1074976432465427E-003	-7.1301834772800134E+000	1.2775565931764103E+000	1.0366464863147460E-004	4.8962505164958283E-016	
1.4100000000000000E+003	2.2010314601831331E+002	7.8151129568702781E+003	8.2031583796680491E-003	-7.1384257496954939E+000	1.0812322763505937E+000	1.0271208903565433E-004	9.7925010329916567E-016	
1.4400000000000000E+003	5.8946175816304622E+000	7.8446195219150304E+003	1.1270201304133292E-002	-7.1412483212778870E+000	8.8607873214814692E-001	1.0175731510489764E-004	1.3464688920363529E-015	
1.4700000000000000E+003	-2.0831861820850935E+002	7.8682907512211159E+003	1.4308599642727873E-002	-7.1387574504524052E+000	6.9223200750096447E-001	1.0080272620814287E-004	4.8962505164958283E-016	
1.5000000000000000E+003	-4.2237877589290798E+002	7.8861678064306707E+003	1.7318376281146661E-002	-7.1310612755186860E+000	4.9982147165206287E-001	9.9849230383529297E-005	2.4481252582479142E-016	
